date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,wow nice 1bedroom!  gREAT sUNRISE VIEWS!,https://losangeles.craigslist.org/sfv/apa/d/toluca-lake-wow-nice-1bedroom-great/7579640534.html,"$2,659",1br,712,NoHo Arts District,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/17,Granite Countertops and Upgraded Cabinetry!,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-granite-countertops-and/7578906978.html,"$3,713",1br,720,"840 Larrabee Street, West Hollywood, CA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"Large Sundecks at Both Buildings, Resort-Style Heated Swimming Pool",https://losangeles.craigslist.org/sfv/apa/d/glendale-large-sundecks-at-both/7579677191.html,"$2,969",2br,983,san fernando valley,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"1 Bedroom in Northridge + Sauna, Playground, SS Appliances",https://losangeles.craigslist.org/sfv/apa/d/northridge-bedroom-in-northridge-sauna/7579677146.html,"$1,895",1br,633,Northidge - Open House Daily 10-5,1,"['air conditioning', 'cats are OK - purrr', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,Stunning 1bdrm 1ba w/pool & convenient location,https://losangeles.craigslist.org/sgv/apa/d/pasadena-stunning-1bdrm-1ba-pool/7579677052.html,"$2,195",1br,650,PASADENA,1,"['apartment', 'laundry on site', 'no smoking', 'no parking', 'rent period: monthly']"
1/17,"Vinyl Hardwood Flooring, BBQ Area, Efficiency in Venice",https://losangeles.craigslist.org/wst/apa/d/venice-vinyl-hardwood-flooring-bbq-area/7579676996.html,"$1,650",0br,260,Venice 90291,1,"['apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
1/17,Renovated 1 Bedroom in Hollywood + Stainless Steel Appls + Call Us Now,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-bedroom-in/7579675602.html,"$1,995",1br,700,Hollywood / Los Angeles,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'no laundry on site', 'detached garage', 'rent period: monthly']"
1/17,Bed 3.5 Bath TWO STORY - SINGLE FAMILY - COMPLETE REMODEL,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bed-35-bath-two-story/7574648790.html,"$5,995",4br,2800,Beachwood Canyon / Los Angeles,3.5,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d hookups', 'attached garage', 'rent period: monthly']"
1/17,LARGE SINGLE IN SECURE BLDG - MOST UTILITIES INCLUDED,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-single-in-secure-bldg/7574434665.html,"$1,350",0br,450,East Holly,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no parking', 'rent period: monthly']"
1/17,"Fully renovated updated 400 sq ft, Apartment!",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-renovated-updated-400/7579676937.html,"$1,615",0br,400,Los Angeles,1,"['apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
