date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
Jan 16,"Appealing 1 Bedroom, 1 Bath in Lakeview, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-appealing-bedroom-bath-in/7579327859.html,"$1,550",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,West Loop 1 Bedroom- Close to Everything With Luxury Amenities!,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-bedroom-close-to/7579327752.html,"$2,100",1br,,West Loop,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
Jan 16,Luxury Printers Row 2 Bedroom Apartment in Full Amenity Building,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-printers-row-bedroom/7579327260.html,"$3,274",2br,1158,city of chicago,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
Jan 16,Vintage Pilsen Apartment,https://chicago.craigslist.org/chc/apa/d/chicago-vintage-pilsen-apartment/7579327244.html,"$1,550",2br,850,East Pilsen,1,"['apartment', 'no laundry on site', 'street parking', 'rent period: monthly']"
Jan 16,"Matchless 1 Bedroom, 1 Bath in Wrigleyville, Available: 2/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-matchless-bedroom-bath-in/7579326911.html,"$1,495",1br,700,Wrigleyville,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,1 Bedroom in Hot South Loop with Amenities!,https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-in-hot-south-loop-with/7579325794.html,"$1,630",1br,,South Loop,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
Jan 16,"Groovy 1 Bedroom, 1 Bath in Lakeview, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-groovy-bedroom-bath-in-lakeview/7579325182.html,"$1,495",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,Sunny East Pilsen Apartment,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-east-pilsen-apartment/7579324662.html,"$1,350",2br,850,East Pilsen,1,"['apartment', 'no laundry on site', 'street parking', 'rent period: monthly']"
Jan 16,"Priceless 1 Bedroom, 1 Bath in Ravenswood, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-priceless-bedroom-bath-in/7579324305.html,"$1,425",1br,700,Ravenswood,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,APARTMENT FOR RENT,https://chicago.craigslist.org/sox/apa/d/evergreen-park-apartment-for-rent/7579323846.html,$900,1br,800,"EVERGREEN PARK, IL",1,"['apartment', 'laundry in bldg', 'off-street parking', 'rent period: monthly']"
Jan 16,1 Bed Available In The Heart of The Loop!,https://chicago.craigslist.org/chc/apa/d/chicago-bed-available-in-the-heart-of/7579323480.html,"$1,620",1br,,The Loop,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
Jan 16,"Regal 1 Bedroom, 1 Bath in Wrigleyville, Available: 3/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-regal-bedroom-bath-in/7579322843.html,"$1,425",1br,700,Wrigleyville,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,"Phenomenal 1 Bedroom, 1 Bath in Lakeview, Available: 2/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-phenomenal-bedroom-bath-in/7579322345.html,"$1,395",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,"Cheerful 1 Bedroom, 1 Bath in Ravenswood, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-cheerful-bedroom-bath-in/7579321934.html,"$1,375",1br,700,Ravenswood,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,--AMAZING ROOF DECK--Brand New 2 Bed 2 Bath Condo in Logan Square--,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-roof-deck-brand-new-bed/7579321333.html,"$3,300",2br,,Logan Square,2,"['apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
Jan 16,BEAUTIFUL 3BD/2BA with in-unit laundry and garage parking included!!,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-3bd-2ba-with-in-unit/7579312565.html,"$2,500",3br,1500,Bucktown,2,"['application fee details: $75 per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
Jan 16,Bourbonnais Completely Furnished  Short Term/Long Term Rental 1600.00,https://chicago.craigslist.org/sox/apa/d/bourbonnais-completely-furnished-short/7579298256.html,"$1,600",2br,,Behind the Mall Area,1.5,"['furnished', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
Jan 16,BOURBONNAIS   2 BR rent today $1199.00 on up,https://chicago.craigslist.org/sox/apa/d/bourbonnais-br-rent-today-on-up/7579297849.html,"$1,199",2br,,Behind the Mall Area,1.5,"['apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
