"price","bedroom","sqft","bathroom","amenity_count","cityid","cityname","citypopulation"
2510,3,1314,2,3,1,"Austin",964177
2590,3,1665,3,3,1,"Austin",964177
1825,1,850,1,8,1,"Austin",964177
1855,1,799,1,9,1,"Austin",964177
1579,1,617,1,6,1,"Austin",964177
1938,2,1100,1,6,1,"Austin",964177
2201,2,1232,2,6,1,"Austin",964177
1969,2,860,1,6,1,"Austin",964177
1663,1,695,1,9,1,"Austin",964177
1350,1,500,1,6,1,"Austin",964177
1725,2,1108,2,9,1,"Austin",964177
2375,2,1040,2,8,1,"Austin",964177
2788,1,625,1,5,1,"Austin",964177
1529,1,540,1,7,1,"Austin",964177
2067,0,575,1,9,1,"Austin",964177
1730,2,1250,2,9,1,"Austin",964177
1689,2,920,2,3,1,"Austin",964177
1100,0,355,1,3,1,"Austin",964177
2295,3,1657,2,3,1,"Austin",964177
2050,2,700,2,3,1,"Austin",964177
2395,4,2490,2.5,3,1,"Austin",964177
2000,3,1328,2,3,1,"Austin",964177
2400,3,1831,2.5,3,1,"Austin",964177
2100,4,1665,2,3,1,"Austin",964177
2999,4,1828,2,3,1,"Austin",964177
1495,3,991,2,3,1,"Austin",964177
2050,2,783,1,3,1,"Austin",964177
1800,2,1080,1.5,3,1,"Austin",964177
1995,3,1480,2,3,1,"Austin",964177
3500,5,3153,2,3,1,"Austin",964177
2400,4,1746,2.5,3,1,"Austin",964177
2199,3,1594,2,3,1,"Austin",964177
3400,2,1119,2,3,1,"Austin",964177
3450,1,714,1,3,1,"Austin",964177
2650,4,2634,3.5,3,1,"Austin",964177
3200,4,2932,3,3,1,"Austin",964177
2250,3,1205,2,3,1,"Austin",964177
1625,2,1024,2,3,1,"Austin",964177
2400,2,1497,2,3,1,"Austin",964177
2100,3,1759,2,3,1,"Austin",964177
2700,4,2423,2.5,3,1,"Austin",964177
2950,4,1558,2,3,1,"Austin",964177
4995,2,3660,1.5,3,1,"Austin",964177
5900,3,2556,3.5,3,1,"Austin",964177
3950,3,1444,4,3,1,"Austin",964177
2400,3,1817,3,3,1,"Austin",964177
2995,2,3660,1,3,1,"Austin",964177
1795,2,790,1,3,1,"Austin",964177
1795,1,500,1,3,1,"Austin",964177
985,1,640,1,3,1,"Austin",964177
1450,2,644,1,3,1,"Austin",964177
1715,2,1130,2,9,1,"Austin",964177
1715,1,740,1,9,1,"Austin",964177
1500,0,300,1,3,1,"Austin",964177
1500,1,300,1,3,1,"Austin",964177
1220,0,400,1,3,1,"Austin",964177
1220,0,400,1,3,1,"Austin",964177
3781,2,1316,2,6,1,"Austin",964177
1267,1,650,1,7,1,"Austin",964177
1850,2,1094,2,4,1,"Austin",964177
1465,2,925,2,5,1,"Austin",964177
5867,3,1865,3,6,1,"Austin",964177
1695,1,750,1,8,1,"Austin",964177
1730,2,1250,2,8,1,"Austin",964177
2543,1,754,1,6,1,"Austin",964177
5869,3,1866,3,6,1,"Austin",964177
1758,2,924,1,8,1,"Austin",964177
5878,3,1868,3,6,1,"Austin",964177
3778,2,1314,2,6,1,"Austin",964177
1803,2,950,2,7,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1855,1,692,1,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1409,1,755,1,5,1,"Austin",964177
1375,1,750,1,5,1,"Austin",964177
2700,2,1155,2,5,1,"Austin",964177
1375,1,750,1,5,1,"Austin",964177
1938,1,638,1,5,1,"Austin",964177
2588,3,1397,2,5,1,"Austin",964177
2053,3,1350,2,5,1,"Austin",964177
2279,2,1155,2,5,1,"Austin",964177
2500,2,1218,2,5,1,"Austin",964177
2000,2,1128,2,5,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
1440,1,681,1,5,1,"Austin",964177
2100,1,776,1,5,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1989,3,1576,2,5,1,"Austin",964177
2500,3,1807,3.5,5,1,"Austin",964177
1604,2,1080,2,5,1,"Austin",964177
1475,1,700,1,8,1,"Austin",964177
1978,2,1281,2,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
3050,2,1604,2.5,5,1,"Austin",964177
1308,1,811,1,5,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
1896,1,776,1,5,1,"Austin",964177
1397,1,707,1,5,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
1308,1,811,1,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1438,1,604,1,5,1,"Austin",964177
1299,1,630,1,5,1,"Austin",964177
1227,1,575,1,5,1,"Austin",964177
2250,2,1052,2,5,1,"Austin",964177
2053,3,1350,2,5,1,"Austin",964177
1862,1,516,1,5,1,"Austin",964177
1896,1,776,1,5,1,"Austin",964177
1227,1,575,1,5,1,"Austin",964177
1144,1,351,1,3,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
1510,2,1033,2,4,1,"Austin",964177
1310,1,645,1,6,1,"Austin",964177
1674,2,1111,2,5,1,"Austin",964177
2160,2,1047,2,5,1,"Austin",964177
1750,1,875,1,5,1,"Austin",964177
1618,2,1078,2,5,1,"Austin",964177
2160,2,1047,2,5,1,"Austin",964177
2053,3,1350,2,5,1,"Austin",964177
1666,1,688,1,5,1,"Austin",964177
1310,2,1033,2,5,1,"Austin",964177
1760,1,640,1,5,1,"Austin",964177
1775,1,900,1,5,1,"Austin",964177
3050,2,1604,2.5,6,1,"Austin",964177
1420,1,679,1,5,1,"Austin",964177
1755,2,963,2,5,1,"Austin",964177
2499,2,1218,2,5,1,"Austin",964177
1775,1,900,1,5,1,"Austin",964177
1854,1,692,1,5,1,"Austin",964177
1335,1,728,1,5,1,"Austin",964177
899,0,288,1,7,1,"Austin",964177
2800,2,1200,2,5,1,"Austin",964177
2328,2,1095,2,5,1,"Austin",964177
1837,2,1136,2,5,1,"Austin",964177
1335,1,728,1,5,1,"Austin",964177
1757,2,1287,2,5,1,"Austin",964177
1262,1,516,1,5,1,"Austin",964177
2500,2,1200,2,5,1,"Austin",964177
1675,2,1100,2,5,1,"Austin",964177
1374,2,976,2,5,1,"Austin",964177
1230,0,512,1,5,1,"Austin",964177
1450,1,875,1,5,1,"Austin",964177
1230,1,705,1,5,1,"Austin",964177
1248,1,607,1,5,1,"Austin",964177
1775,1,900,1,5,1,"Austin",964177
1227,1,575,1,5,1,"Austin",964177
1904,2,1080,2,5,1,"Austin",964177
2437,2,1136,2,5,1,"Austin",964177
1949,3,1367,2,5,1,"Austin",964177
2053,3,1350,2,5,1,"Austin",964177
2616,2,1003,2,5,1,"Austin",964177
1558,2,1127,2,5,1,"Austin",964177
1289,0,513,1,6,1,"Austin",964177
1325,1,661,1,5,1,"Austin",964177
1359,1,684,1,5,1,"Austin",964177
3050,2,1604,2.5,6,1,"Austin",964177
2500,2,1050,2,5,1,"Austin",964177
1661,1,856,1,5,1,"Austin",964177
1980,2,995,2,5,1,"Austin",964177
1666,1,688,1,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1560,2,1122,2,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1896,1,776,1,5,1,"Austin",964177
2309,3,1451,2,6,1,"Austin",964177
1334,1,569,1,5,1,"Austin",964177
1227,1,575,1,5,1,"Austin",964177
1400,1,811,1,5,1,"Austin",964177
1978,2,991,2,5,1,"Austin",964177
1537,1,907,1,5,1,"Austin",964177
1675,2,1100,2,5,1,"Austin",964177
1974,2,976,2,5,1,"Austin",964177
1420,1,679,1,5,1,"Austin",964177
1430,1,688,1,5,1,"Austin",964177
1250,1,604,1,5,1,"Austin",964177
1855,1,692,1,5,1,"Austin",964177
1675,2,1101,2,5,1,"Austin",964177
1894,2,978,2,5,1,"Austin",964177
1799,1,661,1,5,1,"Austin",964177
1227,1,575,1,5,1,"Austin",964177
1299,1,630,1,5,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
2500,3,1462,2.5,5,1,"Austin",964177
1300,1,641,1,6,1,"Austin",964177
1795,1,734,1,5,1,"Austin",964177
2590,2,1143,2,5,1,"Austin",964177
1365,1,681,1,5,1,"Austin",964177
1882,1,732,1,5,1,"Austin",964177
2279,2,1155,2,5,1,"Austin",964177
1689,3,1576,2,5,1,"Austin",964177
2328,2,1095,2,5,1,"Austin",964177
2338,2,1110,2,5,1,"Austin",964177
2332,1,890,1,5,1,"Austin",964177
2328,2,1095,2,5,1,"Austin",964177
2032,1,890,1,5,1,"Austin",964177
1854,1,692,1,5,1,"Austin",964177
1898,1,712,1,5,1,"Austin",964177
2800,2,1200,2,5,1,"Austin",964177
1674,2,976,2,5,1,"Austin",964177
1380,2,882,1,8,1,"Austin",964177
1510,2,1033,2,5,1,"Austin",964177
2628,2,1095,2,5,1,"Austin",964177
1359,1,684,1,5,1,"Austin",964177
1874,0,561,1,5,1,"Austin",964177
1325,1,661,1,5,1,"Austin",964177
2225,3,1440,2,6,1,"Austin",964177
1446,4,1236,2,8,1,"Austin",964177
2095,1,895,1,9,1,"Austin",964177
1590,1,685,1,9,1,"Austin",964177
1599,1,685,1,9,1,"Austin",964177
1725,1,750,1,9,1,"Austin",964177
1465,1,736,1,7,1,"Austin",964177
2200,4,1938,2,8,1,"Austin",964177
1665,1,786,1,9,1,"Austin",964177
1400,1,650,1,3,1,"Austin",964177
1715,1,850,1,9,1,"Austin",964177
1915,1,715,1,9,1,"Austin",964177
1670,1,702,1,9,1,"Austin",964177
1750,2,1070,2,7,1,"Austin",964177
1395,1,630,1,7,1,"Austin",964177
1325,1,630,1,7,1,"Austin",964177
1345,1,630,1,7,1,"Austin",964177
1124,1,351,1,3,1,"Austin",964177
1395,1,630,1,7,1,"Austin",964177
2395,2,1215,2,9,1,"Austin",964177
3365,1,920,1,9,1,"Austin",964177
2230,2,1170,2,9,1,"Austin",964177
1050,1,600,1,6,1,"Austin",964177
1050,0,400,1,6,1,"Austin",964177
3360,1,980,1,9,1,"Austin",964177
2170,1,775,1,9,1,"Austin",964177
1175,1,533,1,5,1,"Austin",964177
2540,2,1450,2,9,1,"Austin",964177
1347,2,900,1,5,1,"Austin",964177
2399,2,1010,2,9,1,"Austin",964177
1160,1,500,1,8,1,"Austin",964177
2265,2,1170,2,9,1,"Austin",964177
1671,1,591,1,3,1,"Austin",964177
1999,1,759,1,3,1,"Austin",964177
2500,1,842,1,3,1,"Austin",964177
2335,2,1010,2,9,1,"Austin",964177
1376,1,612,1,6,1,"Austin",964177
1552,2,1014,2,5,1,"Austin",964177
2225,2,1100,2,7,1,"Austin",964177
1345,0,420,1,4,1,"Austin",964177
1025,1,550,1,6,1,"Austin",964177
1540,1,843,1,9,1,"Austin",964177
1295,1,550,1,3,1,"Austin",964177
1475,1,745,1,9,1,"Austin",964177
2365,1,860,1,9,1,"Austin",964177
1839,1,880,1,9,1,"Austin",964177
1070,0,275,1,3,1,"Austin",964177
1625,1,695,1,9,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
1325,1,576,1,5,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
1810,2,1170,2,5,1,"Austin",964177
2350,3,1410,2,5,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
1495,2,1175,2,5,1,"Austin",964177
1445,2,850,1,5,1,"Austin",964177
1525,2,1000,2,3,1,"Austin",964177
1890,2,998,2,3,1,"Austin",964177
1203,1,750,1,5,1,"Austin",964177
1630,1,739,1,9,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
1639,1,686,1,7,1,"Austin",964177
2750,2,672,1,6,1,"Austin",964177
2500,3,1479,2.5,5,1,"Austin",964177
3750,3,1998,2.5,5,1,"Austin",964177
2700,2,999,1.5,5,1,"Austin",964177
2100,3,1759,2,5,1,"Austin",964177
2550,3,1737,2.5,5,1,"Austin",964177
2900,3,2237,2.5,5,1,"Austin",964177
2080,1,931,1,9,1,"Austin",964177
1810,2,998,2,5,1,"Austin",964177
899,0,288,1,7,1,"Austin",964177
4200,4,2917,4,7,1,"Austin",964177
1200,1,600,1,6,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
1686,1,750,1,5,1,"Austin",964177
1580,1,854,1,8,1,"Austin",964177
1495,2,1175,2,6,1,"Austin",964177
1810,2,998,2,3,1,"Austin",964177
1515,1,714,1,5,1,"Austin",964177
1550,1,720,1,5,1,"Austin",964177
1465,1,686,1,3,1,"Austin",964177
1465,1,686,1,5,1,"Austin",964177
2009,1,738,1,3,1,"Austin",964177
2675,2,1198,2,9,1,"Austin",964177
2075,1,778,1,9,1,"Austin",964177
2603,0,448,1,3,1,"Austin",964177
3002,1,692,1,3,1,"Austin",964177
1199,0,400,1,3,1,"Austin",964177
1969,1,638,1,3,1,"Austin",964177
1621,1,591,1,3,1,"Austin",964177
1844,1,778,1,3,1,"Austin",964177
1459,1,633,1,5,1,"Austin",964177
1099,1,527,1,5,1,"Austin",964177
1070,0,275,1,3,1,"Austin",964177
2960,2,1019,2,9,1,"Austin",964177
1375,1,705,1,6,1,"Austin",964177
1467,1,650,1,7,1,"Austin",964177
2080,1,765,1,9,1,"Austin",964177
1165,1,705,1,6,1,"Austin",964177
1458,1,654,1,6,1,"Austin",964177
1299,1,722,1,5,1,"Austin",964177
1409,1,633,1,6,1,"Austin",964177
1475,1,700,1,6,1,"Austin",964177
1195,1,514,1,6,1,"Austin",964177
1558,2,1050,2,6,1,"Austin",964177
2250,2,1080,1.5,7,1,"Austin",964177
1525,0,298,1,3,1,"Austin",964177
1300,1,753,1,3,1,"Austin",964177
1103,0,400,1,7,1,"Austin",964177
1446,4,1236,2,8,1,"Austin",964177
1165,1,705,1,6,1,"Austin",964177
1967,2,1084,2,6,1,"Austin",964177
1710,1,759,1,6,1,"Austin",964177
1523,1,623,1,6,1,"Austin",964177
3235,2,1510,2,9,1,"Austin",964177
900,0,244,1,5,1,"Austin",964177
1938,2,1100,1,6,1,"Austin",964177
1395,1,739,1,8,1,"Austin",964177
1666,2,860,1,6,1,"Austin",964177
2172,2,1232,2,6,1,"Austin",964177
2000,2,1010,2,3,1,"Austin",964177
2000,2,1010,2,3,1,"Austin",964177
1595,2,950,2,6,1,"Austin",964177
2000,2,1010,2,3,1,"Austin",964177
2499,1,891,1,3,1,"Austin",964177
2502,0,448,1,3,1,"Austin",964177
1999,1,759,1,3,1,"Austin",964177
1999,1,759,1,3,1,"Austin",964177
1890,1,768,1,3,1,"Austin",964177
2252,1,796,1,3,1,"Austin",964177
2312,1,868,1,3,1,"Austin",964177
1999,1,759,1,3,1,"Austin",964177
1671,1,591,1,0,1,"Austin",964177
1890,1,768,1,3,1,"Austin",964177
1380,1,753,1,3,1,"Austin",964177
1685,1,685,1,9,1,"Austin",964177
1765,1,903,1,9,1,"Austin",964177
1750,1,900,2,7,1,"Austin",964177
1165,1,705,1,6,1,"Austin",964177
2125,2,1080,2,9,1,"Austin",964177
1144,1,351,1,3,1,"Austin",964177
2040,1,750,1,9,1,"Austin",964177
899,0,288,1,7,1,"Austin",964177
2340,1,865,1,9,1,"Austin",964177
2201,4,1627,2,7,1,"Austin",964177
2370,1,860,1,9,1,"Austin",964177
1065,0,222,1,3,1,"Austin",964177
2450,2,1275,2,9,1,"Austin",964177
944,0,288,1,7,1,"Austin",964177
2350,3,1432,2,6,1,"Austin",964177
2360,1,860,1,9,1,"Austin",964177
2649,3,1529,2.5,6,1,"Austin",964177
1579,1,800,1,7,1,"Austin",964177
1655,1,693,1,9,1,"Austin",964177
2675,2,1250,2,9,1,"Austin",964177
2299,3,1529,2.5,6,1,"Austin",964177
1575,1,804,1,7,1,"Austin",964177
3508,2,1156,2,8,1,"Austin",964177
2312,2,1251,2,8,1,"Austin",964177
2675,2,1250,2,9,1,"Austin",964177
1125,1,705,1,6,1,"Austin",964177
1765,1,903,1,8,1,"Austin",964177
1465,1,768,1,8,1,"Austin",964177
1225,2,920,1,6,1,"Austin",964177
1545,1,750,1,9,1,"Austin",964177
1999,1,785,1,9,1,"Austin",964177
3215,2,1199,2,9,1,"Austin",964177
1310,1,705,1,6,1,"Austin",964177
1670,1,740,1,9,1,"Austin",964177
2325,1,840,1,9,1,"Austin",964177
1550,2,930,2,6,1,"Austin",964177
1765,1,750,1,8,1,"Austin",964177
1760,1,648,1,6,1,"Austin",964177
1507,1,683,1,6,1,"Austin",964177
2675,4,2033,2.5,6,1,"Austin",964177
1923,2,978,2,6,1,"Austin",964177
2440,2,1040,2,8,1,"Austin",964177
3260,2,1570,2,9,1,"Austin",964177
1695,2,930,2,6,1,"Austin",964177
1125,1,705,1,6,1,"Austin",964177
2395,1,865,1,9,1,"Austin",964177
1835,1,800,1,9,1,"Austin",964177
3230,2,1570,2,9,1,"Austin",964177
2083,1,880,1,9,1,"Austin",964177
1070,0,275,1,3,1,"Austin",964177
1215,1,502,1,5,1,"Austin",964177
2330,1,865,1,9,1,"Austin",964177
1535,1,753,1,9,1,"Austin",964177
1595,2,950,2,6,1,"Austin",964177
1815,1,845,1,9,1,"Austin",964177
1299,1,702,1,6,1,"Austin",964177
2310,3,1607,2.5,5,1,"Austin",964177
1195,1,627,1,5,1,"Austin",964177
1575,2,900,2,6,1,"Austin",964177
1440,2,750,1,6,1,"Austin",964177
1700,2,1100,2,6,1,"Austin",964177
4450,2,1900,2,5,1,"Austin",964177
1345,0,400,1,5,1,"Austin",964177
2500,3,1374,2,7,1,"Austin",964177
2650,3,1200,2,4,1,"Austin",964177
2795,3,2053,2.5,7,1,"Austin",964177
2650,3,1716,1,7,1,"Austin",964177
899,0,288,1,7,1,"Austin",964177
1215,3,627,2,6,1,"Austin",964177
2500,3,2068,2.5,7,1,"Austin",964177
2300,3,1793,2,6,1,"Austin",964177
2699,4,2467,3,7,1,"Austin",964177
1775,4,1236,2,8,1,"Austin",964177
1695,3,930,2,6,1,"Austin",964177
2745,2,1265,2,9,1,"Austin",964177
1120,1,613,1,6,1,"Austin",964177
1670,2,1089,2,6,1,"Austin",964177
2370,1,840,1,9,1,"Austin",964177
1950,4,1636,2,5,1,"Austin",964177
1695,2,930,2,6,1,"Austin",964177
1625,1,695,1,9,1,"Austin",964177
1645,1,623,1,9,1,"Austin",964177
1315,2,807,1,8,1,"Austin",964177
1427,1,720,1,6,1,"Austin",964177
1144,1,351,1,3,1,"Austin",964177
1452,1,650,1,6,1,"Austin",964177
1699,1,705,1,8,1,"Austin",964177
1495,2,1025,2,7,1,"Austin",964177
1770,2,1000,1,8,1,"Austin",964177
2475,2,1155,2,8,1,"Austin",964177
1675,1,635,1,9,1,"Austin",964177
2189,2,1068,2,6,1,"Austin",964177
2210,2,938,2,6,1,"Austin",964177
1815,2,925,2,6,1,"Austin",964177
1607,1,570,1,6,1,"Austin",964177
3125,2,1560,2,9,1,"Austin",964177
1532,1,615,1,6,1,"Austin",964177
1528,1,627,1,6,1,"Austin",964177
1565,1,730,1,9,1,"Austin",964177
1350,0,350,1,4,3,"Los Angeles",3849297
1350,0,550,1,5,3,"Los Angeles",3849297
2195,1,700,1,7,3,"Los Angeles",3849297
2485,1,646,1,3,3,"Los Angeles",3849297
1350,0,500,1,5,3,"Los Angeles",3849297
1949,2,872,1,3,3,"Los Angeles",3849297
1725,0,500,1,6,3,"Los Angeles",3849297
1450,0,400,1,7,3,"Los Angeles",3849297
3590,5,2960,3,5,3,"Los Angeles",3849297
4610,3,1469,2,6,3,"Los Angeles",3849297
1495,0,350,1,6,3,"Los Angeles",3849297
2550,2,843,1.5,3,3,"Los Angeles",3849297
2595,1,800,1,4,3,"Los Angeles",3849297
1950,0,300,1,5,3,"Los Angeles",3849297
3164,2,1062,2,3,3,"Los Angeles",3849297
2650,2,1000,1.5,3,3,"Los Angeles",3849297
1825,0,426,1,5,3,"Los Angeles",3849297
3095,3,1200,2,6,3,"Los Angeles",3849297
3880,2,1010,2,9,3,"Los Angeles",3849297
2250,2,1000,2,7,3,"Los Angeles",3849297
2495,2,945,2,6,3,"Los Angeles",3849297
2520,1,774,1,3,3,"Los Angeles",3849297
2300,2,979,1.5,6,3,"Los Angeles",3849297
1525,0,375,1,6,3,"Los Angeles",3849297
2999,2,900,1.5,7,3,"Los Angeles",3849297
3590,5,2960,3,5,3,"Los Angeles",3849297
2105,1,687,1,3,3,"Los Angeles",3849297
3292,1,870,1,5,3,"Los Angeles",3849297
2100,1,610,1,5,3,"Los Angeles",3849297
2550,2,843,2,5,3,"Los Angeles",3849297
1340,0,250,1,3,3,"Los Angeles",3849297
1725,1,650,1,6,3,"Los Angeles",3849297
1795,1,600,1,6,3,"Los Angeles",3849297
2595,1,610,1,4,3,"Los Angeles",3849297
3718,2,900,1,5,3,"Los Angeles",3849297
1635,2,844,1,3,3,"Los Angeles",3849297
1450,0,400,1,6,3,"Los Angeles",3849297
3377,2,1038,2,4,3,"Los Angeles",3849297
2502,2,842,2,3,3,"Los Angeles",3849297
2450,3,1100,2,5,3,"Los Angeles",3849297
2057,0,425,1,5,3,"Los Angeles",3849297
2950,2,923,2,9,3,"Los Angeles",3849297
1450,0,400,1,5,3,"Los Angeles",3849297
2718,2,943,2,3,3,"Los Angeles",3849297
2375,1,670,1,5,3,"Los Angeles",3849297
1995,1,650,1,6,3,"Los Angeles",3849297
2750,3,1224,2,8,3,"Los Angeles",3849297
2430,2,1033,2,7,3,"Los Angeles",3849297
2050,1,627,1,7,3,"Los Angeles",3849297
1395,0,450,1,6,3,"Los Angeles",3849297
1595,1,600,1,6,3,"Los Angeles",3849297
2110,0,419,1,6,3,"Los Angeles",3849297
1850,1,573,1,5,3,"Los Angeles",3849297
1550,0,400,1,6,3,"Los Angeles",3849297
3309,2,984,2,3,3,"Los Angeles",3849297
2095,0,450,1,7,3,"Los Angeles",3849297
1950,0,300,1,5,3,"Los Angeles",3849297
1695,0,300,1,5,3,"Los Angeles",3849297
1853,2,930,1,6,3,"Los Angeles",3849297
1335,0,400,1,6,3,"Los Angeles",3849297
1995,1,536,1,8,3,"Los Angeles",3849297
1850,1,600,1,6,3,"Los Angeles",3849297
1495,0,400,1,6,3,"Los Angeles",3849297
2999,2,955,2,5,3,"Los Angeles",3849297
1375,0,300,1,4,3,"Los Angeles",3849297
3228,2,1207,2,3,3,"Los Angeles",3849297
3700,2,1125,2,3,3,"Los Angeles",3849297
3755,2,924,2,5,3,"Los Angeles",3849297
2510,1,732,1,5,3,"Los Angeles",3849297
2200,1,800,1,5,3,"Los Angeles",3849297
2520,1,774,1,3,3,"Los Angeles",3849297
3739,2,975,1.5,5,3,"Los Angeles",3849297
4224,2,1300,2,5,3,"Los Angeles",3849297
2645,1,810,1,8,3,"Los Angeles",3849297
1700,2,1200,1.5,5,3,"Los Angeles",3849297
2700,1,684,1,3,3,"Los Angeles",3849297
1340,0,250,1,3,3,"Los Angeles",3849297
2528,2,811,1,3,3,"Los Angeles",3849297
2045,2,650,1,7,3,"Los Angeles",3849297
2695,0,460,1,6,3,"Los Angeles",3849297
1595,1,644,1,3,3,"Los Angeles",3849297
1806,1,800,1,6,3,"Los Angeles",3849297
2495,2,940,2,6,3,"Los Angeles",3849297
1942,1,579,1,3,3,"Los Angeles",3849297
3074,2,943,2,3,3,"Los Angeles",3849297
2650,2,1081,2,6,3,"Los Angeles",3849297
1899,2,872,1,3,3,"Los Angeles",3849297
3200,2,1200,2,5,3,"Los Angeles",3849297
2545,1,815,1,7,3,"Los Angeles",3849297
1878,1,704,1,3,3,"Los Angeles",3849297
2249,2,1018,2.5,3,3,"Los Angeles",3849297
1825,0,400,1,6,3,"Los Angeles",3849297
2210,0,478,1,4,3,"Los Angeles",3849297
2005,1,750,1,3,3,"Los Angeles",3849297
2195,1,800,1,7,3,"Los Angeles",3849297
2005,1,750,1,3,3,"Los Angeles",3849297
2200,1,874,1,8,3,"Los Angeles",3849297
2005,1,750,1,3,3,"Los Angeles",3849297
3178,2,1179,2,3,3,"Los Angeles",3849297
3234,1,682,1,9,3,"Los Angeles",3849297
2962,2,858,2,3,3,"Los Angeles",3849297
1595,2,895,2,6,3,"Los Angeles",3849297
1910,1,627,1,7,3,"Los Angeles",3849297
3300,3,1203,2.5,7,3,"Los Angeles",3849297
2331,1,382,1,6,3,"Los Angeles",3849297
2095,1,800,1,6,3,"Los Angeles",3849297
1996,1,751,1,8,3,"Los Angeles",3849297
2365,1,650,1,3,3,"Los Angeles",3849297
1795,0,395,1,5,3,"Los Angeles",3849297
2495,1,847,1,7,3,"Los Angeles",3849297
3309,2,984,2,3,3,"Los Angeles",3849297
1842,0,352,1,5,3,"Los Angeles",3849297
1735,0,360,1,2,3,"Los Angeles",3849297
2295,2,1311,2,6,3,"Los Angeles",3849297
1850,1,610,1,4,3,"Los Angeles",3849297
5300,2,1181,2,3,3,"Los Angeles",3849297
2669,2,944,2,6,3,"Los Angeles",3849297
2519,2,943,2,6,3,"Los Angeles",3849297
2520,1,735,1,2,3,"Los Angeles",3849297
2271,1,656,1,3,3,"Los Angeles",3849297
2418,1,698,1,6,3,"Los Angeles",3849297
1725,0,575,1,6,3,"Los Angeles",3849297
2125,2,805,1,5,3,"Los Angeles",3849297
2389,2,984,2,3,3,"Los Angeles",3849297
1950,0,390,1,6,3,"Los Angeles",3849297
2418,1,698,1,6,3,"Los Angeles",3849297
2150,1,700,1,3,3,"Los Angeles",3849297
4295,2,1232,2,6,3,"Los Angeles",3849297
2090,1,647,1,6,3,"Los Angeles",3849297
3234,2,1257,2,3,3,"Los Angeles",3849297
3236,2,1200,2,6,3,"Los Angeles",3849297
1635,2,844,1,3,3,"Los Angeles",3849297
2898,3,1062,2,7,3,"Los Angeles",3849297
3330,2,1057,2,3,3,"Los Angeles",3849297
1850,1,675,1,3,3,"Los Angeles",3849297
2350,2,900,2,6,3,"Los Angeles",3849297
2561,1,740,1,5,3,"Los Angeles",3849297
1834,0,479,1,6,3,"Los Angeles",3849297
1600,1,725,1,6,3,"Los Angeles",3849297
2295,2,1311,2,7,3,"Los Angeles",3849297
2350,0,525,1,6,3,"Los Angeles",3849297
2942,1,800,1,5,3,"Los Angeles",3849297
1875,1,628,1,3,3,"Los Angeles",3849297
1895,2,800,1,4,3,"Los Angeles",3849297
1750,0,600,1,6,3,"Los Angeles",3849297
1850,1,500,1,5,3,"Los Angeles",3849297
3165,2,1179,2,3,3,"Los Angeles",3849297
3395,2,1114,2.5,6,3,"Los Angeles",3849297
2795,2,850,2,4,3,"Los Angeles",3849297
2395,1,700,1,6,3,"Los Angeles",3849297
2210,0,478,1,4,3,"Los Angeles",3849297
