price,bedroom,sqft,bathroom,amenity_count,cityid,pop_class
1925,3,1228.0,2.0,6,9,1
950,2,960.0,1.0,5,9,1
1375,3,1280.0,1.0,6,9,1
1995,4,1600.0,2.0,4,9,1
1150,2,1000.0,1.0,6,9,1
1825,4,2386.0,1.5,5,9,1
2175,3,1331.0,2.0,7,9,1
1795,3,1600.0,2.5,7,9,1
1095,1,498.0,1.0,6,9,1
1895,4,1904.0,1.0,5,9,1
1145,2,928.0,1.0,6,9,1
1695,2,880.0,1.0,6,9,1
1195,2,1100.0,1.0,6,9,1
1466,2,1025.0,2.0,8,9,1
1469,1,787.0,1.0,7,9,1
1440,2,857.0,1.0,7,9,1
1200,2,740.0,1.0,7,9,1
1645,3,1200.0,2.0,7,9,1
1645,3,1200.0,2.0,2,9,1
1332,2,889.0,1.0,7,9,1
1645,3,1200.0,2.0,7,9,1
1300,0,604.0,1.0,8,9,1
1645,3,1200.0,2.0,7,9,1
1345,2,931.0,1.0,6,9,1
1635,2,573.0,1.0,6,9,1
1677,3,1250.0,2.0,8,9,1
1645,3,1200.0,2.0,2,9,1
1623,2,895.0,2.0,8,9,1
1344,2,922.0,1.0,8,9,1
2050,3,1401.0,2.5,6,9,1
1260,2,955.0,1.0,6,9,1
1450,2,844.0,1.0,7,9,1
1925,3,1316.0,2.0,7,9,1
1495,2,956.0,2.0,6,9,1
1255,1,727.0,1.0,7,9,1
1375,1,760.0,1.0,7,9,1
1887,2,975.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1400,1,810.0,1.0,6,9,1
1458,2,875.0,1.0,7,9,1
1458,2,875.0,1.0,3,9,1
1458,2,875.0,1.0,7,9,1
1795,3,1240.0,2.0,8,9,1
1495,2,1015.0,2.0,8,9,1
1795,2,1022.0,2.0,8,9,1
1458,2,875.0,1.0,7,9,1
1276,1,719.0,1.0,7,9,1
1050,2,1150.0,1.0,4,9,1
1300,1,814.0,1.0,6,9,1
1100,2,795.0,1.0,9,9,1
1458,2,875.0,1.0,7,9,1
1458,2,875.0,1.0,7,9,1
1800,3,1286.0,2.0,8,9,1
1286,1,719.0,1.0,7,9,1
1677,3,1250.0,2.0,8,9,1
1458,2,875.0,1.0,7,9,1
1660,2,1089.0,2.0,8,9,1
1727,3,1190.0,2.0,7,9,1
1466,2,1025.0,2.0,8,9,1
1862,3,1190.0,2.0,7,9,1
1466,2,1025.0,2.0,8,9,1
1458,2,875.0,1.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1458,2,875.0,1.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1276,1,719.0,1.0,7,9,1
1900,3,1135.0,2.0,6,9,1
1325,2,1050.0,1.0,5,9,1
1150,0,383.0,1.0,9,9,1
1625,2,1125.0,2.5,7,9,1
1276,1,719.0,1.0,7,9,1
1350,2,874.0,1.5,8,9,1
1475,2,957.0,1.0,3,9,1
1300,2,984.0,2.0,7,9,1
1425,2,1025.0,2.0,6,9,1
1750,3,1316.0,2.5,7,9,1
1725,2,1141.0,2.0,7,9,1
1276,1,719.0,1.0,7,9,1
1550,2,1060.0,2.0,6,9,1
1775,2,831.0,2.0,10,9,1
889,1,690.0,1.0,8,9,1
1750,2,950.0,1.0,5,9,1
1250,0,467.0,1.0,10,9,1
1340,1,598.0,1.0,10,9,1
1255,1,727.0,1.0,7,9,1
1550,2,1112.0,2.0,3,9,1
1276,1,719.0,1.0,7,9,1
1300,1,725.0,1.0,6,9,1
1675,2,1083.0,2.0,6,9,1
1862,3,1190.0,2.0,7,9,1
1995,3,1296.0,2.0,3,9,1
1255,1,727.0,1.0,7,9,1
1705,3,1289.0,2.0,7,9,1
1800,2,1084.0,2.0,3,9,1
1275,1,812.0,1.0,7,9,1
1250,1,712.0,1.0,7,9,1
1550,3,1073.0,1.0,7,9,1
1610,2,1028.0,2.0,7,9,1
1150,0,383.0,1.0,9,9,1
1862,3,1190.0,2.0,7,9,1
891,1,582.0,1.0,8,9,1
891,1,582.0,1.0,8,9,1
1276,1,719.0,1.0,7,9,1
1475,2,957.0,1.0,3,9,1
1255,1,727.0,1.0,7,9,1
1862,3,1190.0,2.0,7,9,1
1795,3,1240.0,2.0,8,9,1
1150,0,383.0,1.0,9,9,1
1595,2,920.0,2.0,8,9,1
1066,2,844.0,1.0,8,9,1
1550,2,1112.0,2.0,3,9,1
1276,1,719.0,1.0,7,9,1
1400,1,810.0,1.0,6,9,1
889,1,690.0,1.0,8,9,1
1458,2,875.0,1.0,7,9,1
889,1,690.0,1.0,8,9,1
1450,2,800.0,1.0,4,9,1
1458,2,875.0,1.0,7,9,1
1276,1,719.0,1.0,7,9,1
2500,5,1800.0,2.0,5,9,1
1300,1,814.0,1.0,6,9,1
1276,1,719.0,1.0,7,9,1
1458,2,875.0,1.0,7,9,1
1458,2,875.0,1.0,7,9,1
1286,1,719.0,1.0,7,9,1
1276,1,719.0,1.0,7,9,1
1276,1,719.0,1.0,7,9,1
1568,1,875.0,1.0,7,9,1
2500,3,1846.0,2.0,8,9,1
1862,3,1190.0,2.0,7,9,1
1950,2,1850.0,1.0,6,9,1
1795,2,1800.0,1.0,4,9,1
1795,2,1800.0,1.0,4,9,1
2795,3,2810.0,2.0,8,9,1
1495,3,1600.0,2.0,3,9,1
1255,1,727.0,1.0,7,9,1
2500,3,1805.0,3.0,8,9,1
1466,2,1025.0,2.0,8,9,1
2200,3,1200.0,1.5,7,9,1
1566,2,1140.0,2.0,8,9,1
1862,1,1190.0,1.0,7,9,1
1677,3,1250.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1862,1,1190.0,1.0,7,9,1
950,1,775.0,1.0,3,9,1
800,0,750.0,1.0,3,9,1
1100,2,900.0,1.0,4,9,1
1566,2,1140.0,2.0,8,9,1
1749,3,1187.0,2.0,8,9,1
1532,2,1077.0,2.0,10,9,1
1235,1,817.0,1.0,9,9,1
1095,1,605.0,1.0,7,9,1
1600,2,1600.0,2.0,5,9,1
1195,2,900.0,1.0,5,9,1
1495,3,1238.0,2.0,6,9,1
1650,2,1068.0,2.0,5,9,1
1895,3,1275.0,2.0,7,9,1
1600,2,988.0,2.0,5,9,1
1625,2,1040.0,2.0,6,9,1
1625,2,1040.0,2.0,6,9,1
995,1,450.0,1.0,5,9,1
995,1,780.0,1.0,4,9,1
1800,3,1235.0,2.0,7,9,1
1650,2,1068.0,2.0,5,9,1
1195,2,855.0,1.0,6,9,1
1295,1,820.0,1.0,6,9,1
1495,2,1015.0,2.0,8,9,1
1300,1,657.0,1.0,8,9,1
1795,3,1240.0,2.0,8,9,1
1850,3,1228.0,2.0,5,9,1
1695,2,1022.0,2.0,8,9,1
1300,1,657.0,1.0,7,9,1
1900,2,1500.0,1.0,5,9,1
1150,0,383.0,1.0,9,9,1
1525,2,1200.0,2.5,6,9,1
1800,3,1235.0,2.0,7,9,1
1850,3,1228.0,2.0,5,9,1
1458,2,875.0,1.0,7,9,1
1568,1,875.0,1.0,3,9,1
1276,1,719.0,1.0,7,9,1
1862,1,1190.0,1.0,3,9,1
1200,4,1904.0,2.0,6,9,1
1400,3,1391.0,2.0,6,9,1
1950,3,1000.0,1.5,2,9,1
1690,2,805.0,2.0,7,9,1
1150,0,383.0,1.0,9,9,1
1150,0,383.0,1.0,9,9,1
1466,2,1025.0,2.0,8,9,1
1737,2,950.0,2.0,9,9,1
1375,0,642.0,1.0,8,9,1
1814,2,1102.0,2.0,9,9,1
2591,2,1618.0,2.0,9,9,1
1795,3,1240.0,2.0,8,9,1
1795,2,1022.0,2.0,8,9,1
1495,2,1015.0,2.0,8,9,1
1800,3,1235.0,2.0,7,9,1
1885,3,990.0,2.0,5,9,1
1381,1,719.0,1.0,7,9,1
1800,3,1235.0,2.0,7,9,1
1900,3,1306.0,2.0,5,9,1
1200,1,630.0,1.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1425,2,800.0,1.0,8,9,1
1580,1,922.0,1.0,3,9,1
1725,2,1080.0,2.0,4,9,1
1850,2,1124.0,2.0,6,9,1
1800,3,1235.0,2.0,7,9,1
1466,2,1025.0,2.0,8,9,1
1150,0,383.0,1.0,9,9,1
1425,1,774.0,1.0,7,9,1
1725,2,1141.0,2.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1568,1,875.0,1.0,3,9,1
1458,2,875.0,1.0,7,9,1
1276,1,719.0,1.0,7,9,1
1468,1,875.0,1.0,7,9,1
1306,1,719.0,1.0,7,9,1
1400,1,755.0,1.0,8,9,1
850,1,800.0,1.0,6,9,1
1800,3,1286.0,2.0,8,9,1
1660,2,1104.0,2.0,8,9,1
1862,1,1190.0,1.0,3,9,1
2238,2,924.0,1.5,8,9,1
1737,2,950.0,2.0,9,9,1
1150,0,383.0,1.0,9,9,1
1750,1,682.0,1.0,9,9,1
2650,4,2200.0,3.0,6,9,1
1381,1,719.0,1.0,7,9,1
1800,3,1235.0,2.0,7,9,1
1276,1,719.0,1.0,3,9,1
1625,2,1040.0,2.0,6,9,1
1225,0,612.0,1.0,6,9,1
1450,2,912.0,2.0,6,9,1
1150,0,383.0,1.0,9,9,1
1150,0,383.0,1.0,9,9,1
2450,4,1492.0,2.0,7,9,1
1800,3,1235.0,2.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1568,1,875.0,1.0,3,9,1
1995,3,1300.0,2.0,6,9,1
1595,2,920.0,2.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1795,2,1020.0,2.0,8,9,1
1895,2,1118.0,2.0,6,9,1
1466,2,1025.0,2.0,8,9,1
850,1,800.0,1.0,6,9,1
1276,1,719.0,1.0,3,9,1
1276,1,719.0,1.0,3,9,1
1046,1,680.0,1.0,5,9,1
1150,0,383.0,1.0,10,9,1
1468,2,875.0,1.0,3,9,1
1175,1,812.0,1.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1468,2,875.0,1.0,7,9,1
1231,2,780.0,1.0,5,9,1
1466,2,1025.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1468,2,875.0,1.0,7,9,1
1375,1,812.0,1.0,3,9,1
1595,2,995.0,1.0,5,9,1
1195,2,659.0,1.0,8,9,1
725,0,311.0,1.0,7,9,1
925,1,424.0,1.0,8,9,1
895,1,435.0,1.0,8,9,1
725,0,311.0,1.0,7,9,1
1862,3,1190.0,2.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1895,2,1118.0,2.0,6,9,1
985,1,705.0,1.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1862,3,1190.0,2.0,3,9,1
2495,4,2000.0,3.0,5,9,1
1566,2,1140.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1468,2,875.0,1.0,7,9,1
1677,3,1250.0,2.0,8,9,1
1660,2,1089.0,2.0,8,9,1
1695,3,1300.0,2.0,6,9,1
1862,3,1190.0,2.0,3,9,1
850,1,800.0,1.0,6,9,1
1800,3,1286.0,2.0,8,9,1
1468,2,875.0,1.0,3,9,1
1400,1,755.0,1.0,8,9,1
1862,3,1190.0,2.0,7,9,1
1466,2,1025.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1276,1,719.0,1.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1850,3,1400.0,2.0,6,9,1
1276,1,719.0,1.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1250,1,715.0,1.0,7,9,1
1705,3,1289.0,2.0,7,9,1
1600,3,1200.0,1.0,5,9,1
2238,2,924.0,1.5,8,9,1
1737,2,950.0,2.0,9,9,1
1750,1,682.0,1.0,9,9,1
2591,2,1618.0,2.0,9,9,1
1895,3,1456.0,2.0,7,9,1
850,1,800.0,1.0,6,9,1
850,1,800.0,1.0,6,9,1
1468,2,875.0,1.0,3,9,1
1468,2,875.0,1.0,3,9,1
1276,1,719.0,1.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1662,3,1190.0,2.0,3,9,1
1150,0,383.0,1.0,9,9,1
1150,0,383.0,1.0,9,9,1
1150,0,383.0,1.0,9,9,1
2591,2,1618.0,2.0,8,9,1
1737,2,950.0,2.0,8,9,1
1375,0,642.0,1.0,8,9,1
1838,2,1102.0,2.0,8,9,1
1650,2,1125.0,2.5,7,9,1
1850,3,2280.0,2.0,7,9,1
4600,3,1770.0,2.0,3,9,1
2600,3,1232.0,1.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1425,1,774.0,1.0,7,9,1
2550,5,2312.0,3.0,5,9,1
1700,2,1141.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1615,1,922.0,1.0,4,9,1
1276,1,719.0,1.0,3,9,1
1255,1,727.0,1.0,7,9,1
1862,3,1190.0,2.0,3,9,1
1395,1,886.0,1.0,7,9,1
1255,1,727.0,1.0,7,9,1
1276,1,719.0,1.0,3,9,1
3000,3,2033.0,2.0,6,9,1
1050,2,900.0,1.0,6,9,1
1566,2,1140.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1300,3,1832.0,1.0,7,9,1
1300,3,1832.0,1.0,7,9,1
1468,2,875.0,1.0,3,9,1
1575,0,575.0,1.0,7,9,1
1466,2,1025.0,2.0,8,9,1
1400,2,889.0,1.0,7,9,1
2500,2,1842.0,2.0,6,9,1
1677,3,1250.0,2.0,8,9,1
985,1,705.0,1.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1198,3,1265.0,2.0,7,9,1
1058,2,1040.0,2.0,7,9,1
1055,2,1040.0,2.0,7,9,1
1058,2,1040.0,2.0,7,9,1
1700,2,1141.0,2.0,8,9,1
1995,2,1200.0,1.5,7,9,1
1995,2,1200.0,1.5,7,9,1
3600,6,2914.0,3.0,5,9,1
1468,2,875.0,1.0,3,9,1
1650,2,930.0,1.0,5,9,1
3200,3,2800.0,2.0,7,9,1
1255,1,727.0,1.0,7,9,1
1466,2,1025.0,2.0,8,9,1
1468,2,875.0,1.0,3,9,1
1677,3,1250.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1150,0,600.0,1.0,7,9,1
1276,1,719.0,1.0,3,9,1
1468,2,875.0,1.0,3,9,1
1150,0,600.0,1.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1255,1,727.0,1.0,7,9,1
891,1,582.0,1.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1862,3,1190.0,2.0,3,9,1
1150,0,383.0,1.0,10,9,1
1046,1,680.0,1.0,6,9,1
1046,1,680.0,1.0,5,9,1
1450,3,1100.0,1.0,6,9,1
1255,1,727.0,1.0,7,9,1
1995,3,1778.0,2.0,8,9,1
1986,2,848.0,2.0,10,9,1
1058,2,1040.0,2.0,7,9,1
1040,2,1040.0,2.0,7,9,1
1055,2,1040.0,2.0,0,9,1
1040,2,1040.0,2.0,7,9,1
1055,2,1040.0,2.0,7,9,1
1040,2,1040.0,2.0,7,9,1
1460,2,984.0,2.0,7,9,1
985,1,705.0,1.0,8,9,1
985,1,705.0,1.0,8,9,1
1265,1,508.0,1.0,10,9,1
1425,1,774.0,1.0,7,9,1
2395,2,1141.0,2.0,7,9,1
2250,3,1995.0,2.0,5,9,1
2200,4,2416.0,2.0,8,9,1
1635,3,1168.0,2.0,7,9,1
1255,1,727.0,1.0,7,9,1
2150,4,1580.0,2.0,5,9,1
1150,0,600.0,1.0,7,9,1
1986,2,848.0,2.0,10,9,1
1225,0,612.0,1.0,6,9,1
1500,3,1202.0,2.0,6,9,1
1500,3,1202.0,2.0,6,9,1
1635,3,1168.0,2.0,7,9,1
1265,1,508.0,1.0,10,9,1
2500,4,1904.0,2.0,8,9,1
1690,1,583.0,1.0,10,9,1
1677,3,1250.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1150,0,383.0,1.0,10,9,1
1677,3,1250.0,2.0,8,9,1
1350,2,874.0,1.0,8,9,1
1350,2,874.0,1.0,8,9,1
1600,2,988.0,2.0,8,9,1
1350,2,874.0,1.0,8,9,1
1255,1,727.0,1.0,7,9,1
2295,3,1437.0,2.0,6,9,1
1450,2,912.0,2.0,6,9,1
1216,3,1233.0,2.0,3,9,1
1055,2,1040.0,2.0,7,9,1
2495,3,1580.0,3.0,3,9,1
2200,4,1700.0,1.0,3,9,1
2500,3,1268.0,1.0,3,9,1
1000,1,700.0,1.0,5,9,1
2200,2,872.0,1.0,3,9,1
1000,1,700.0,1.0,5,9,1
1000,1,700.0,1.0,5,9,1
2200,2,1240.0,2.0,3,9,1
2200,3,1303.0,2.0,3,9,1
2500,5,1902.0,2.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1495,2,966.0,1.0,9,9,1
1550,2,1077.0,2.0,9,9,1
1255,1,727.0,1.0,7,9,1
1466,2,1025.0,2.0,8,9,1
750,2,1058.0,2.0,9,9,1
1468,2,875.0,1.0,3,9,1
1862,3,1190.0,2.0,3,9,1
1276,1,719.0,1.0,3,9,1
1450,2,1700.0,1.0,5,9,1
1276,1,719.0,1.0,3,9,1
1862,3,1190.0,2.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1350,2,700.0,1.0,4,9,1
1900,2,1191.0,2.0,6,9,1
1566,2,1140.0,2.0,8,9,1
1468,2,875.0,1.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1677,3,1250.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1677,3,1250.0,2.0,8,9,1
1468,2,875.0,1.0,3,9,1
1677,3,1250.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1575,1,793.0,1.0,8,9,1
1862,3,1190.0,2.0,3,9,1
1466,2,1025.0,2.0,8,9,1
2645,4,1850.0,2.5,7,9,1
1660,2,1104.0,2.0,8,9,1
1800,3,1286.0,2.0,8,9,1
1650,3,1190.0,2.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1276,1,719.0,1.0,3,9,1
1400,1,755.0,1.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1468,2,875.0,1.0,3,9,1
1677,3,1250.0,2.0,8,9,1
1468,2,875.0,1.0,3,9,1
1466,2,1025.0,2.0,8,9,1
1610,2,995.0,2.0,7,9,1
1275,1,812.0,1.0,7,9,1
1250,1,715.0,1.0,7,9,1
1400,2,1200.0,1.0,5,9,1
1600,2,1000.0,1.0,5,9,1
850,1,800.0,1.0,6,9,1
850,1,800.0,1.0,6,9,1
1468,2,875.0,1.0,3,9,1
1862,3,1190.0,2.0,3,9,1
1468,2,875.0,1.0,3,9,1
1677,3,1250.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1050,1,750.0,1.0,5,6,3
1250,1,750.0,1.0,5,6,3
1200,1,1000.0,1.0,2,6,3
1450,1,1000.0,1.0,6,6,3
1190,3,1181.0,2.0,5,6,3
1040,2,792.0,1.0,5,6,3
840,2,650.0,1.0,5,6,3
1250,0,450.0,1.0,2,6,3
1250,0,400.0,1.0,2,6,3
1250,0,357.0,1.0,4,6,3
1250,0,450.0,1.0,2,6,3
975,0,216.0,1.0,4,6,3
2250,1,700.0,1.0,5,6,3
2050,1,700.0,1.0,5,6,3
1750,1,750.0,1.0,5,6,3
1950,1,700.0,1.0,5,6,3
1950,1,700.0,1.0,5,6,3
1400,1,1600.0,2.5,5,6,3
1195,0,950.0,1.0,5,6,3
1925,1,700.0,1.0,5,6,3
1895,1,700.0,1.0,5,6,3
1875,1,700.0,1.0,5,6,3
1550,1,1350.0,1.0,6,6,3
1895,1,700.0,1.0,5,6,3
1875,1,700.0,1.0,5,6,3
1850,1,700.0,1.0,5,6,3
1825,1,700.0,1.0,5,6,3
1395,1,1300.0,1.0,5,6,3
1795,1,700.0,1.0,5,6,3
1795,1,700.0,1.0,5,6,3
1795,1,700.0,1.0,5,6,3
1750,1,700.0,1.0,5,6,3
1650,1,700.0,1.0,5,6,3
1595,1,700.0,1.0,5,6,3
1595,1,700.0,1.0,5,6,3
1550,1,700.0,1.0,5,6,3
1550,1,700.0,1.0,5,6,3
3274,2,1158.0,2.0,5,6,3
1550,2,850.0,1.0,3,6,3
1495,1,700.0,1.0,5,6,3
1495,1,700.0,1.0,5,6,3
1350,2,850.0,1.0,3,6,3
1425,1,700.0,1.0,5,6,3
900,1,800.0,1.0,3,6,3
1425,1,700.0,1.0,5,6,3
1395,1,700.0,1.0,5,6,3
1375,1,700.0,1.0,5,6,3
2500,3,1500.0,2.0,6,6,3
2395,3,1800.0,1.0,7,6,3
2250,2,1800.0,1.0,7,6,3
975,1,500.0,1.0,4,6,3
2425,2,842.0,1.0,7,6,3
1365,1,635.0,1.0,5,6,3
2960,2,1096.0,2.0,11,6,3
1950,1,740.0,1.0,10,6,3
1500,2,1300.0,1.0,6,6,3
2220,1,752.0,1.0,10,6,3
1850,3,950.0,1.5,3,6,3
1695,2,848.0,1.0,5,6,3
1710,2,995.0,2.0,6,6,3
2100,1,250.0,1.0,7,6,3
1300,0,600.0,1.0,3,6,3
1195,0,500.0,1.0,5,6,3
1800,1,850.0,1.0,3,6,3
1505,0,450.0,1.0,4,6,3
1475,0,450.0,1.0,4,6,3
1200,2,900.0,1.0,3,6,3
1330,0,450.0,1.0,3,6,3
1695,2,864.0,1.0,5,6,3
1285,0,450.0,1.0,4,6,3
2935,2,1200.0,2.0,8,6,3
1650,3,1000.0,2.0,5,6,3
1230,0,450.0,1.0,4,6,3
1400,3,900.0,1.5,4,6,3
1295,2,700.0,1.0,5,6,3
1505,0,450.0,1.0,4,6,3
1750,2,850.0,1.0,3,6,3
1400,2,763.0,1.0,5,6,3
1520,2,878.0,1.0,6,6,3
2025,2,1700.0,2.5,5,6,3
2930,2,1021.0,2.0,8,6,3
1405,0,450.0,1.0,4,6,3
1355,0,450.0,1.0,4,6,3
1425,0,450.0,1.0,4,6,3
2250,2,800.0,1.0,7,6,3
1150,3,1172.0,1.0,6,6,3
1250,1,900.0,1.0,6,6,3
1200,0,450.0,1.0,4,6,3
3356,2,1320.0,2.0,5,6,3
2600,2,1400.0,2.0,9,6,3
2600,2,1400.0,2.0,9,6,3
3990,3,3000.0,3.0,7,6,3
1900,3,1350.0,1.0,6,6,3
1390,1,648.0,1.0,5,6,3
1830,3,1176.0,2.0,6,6,3
2700,3,1600.0,3.0,7,6,3
2550,3,1600.0,2.0,7,6,3
1250,2,850.0,1.0,3,6,3
2800,2,1400.0,2.0,6,6,3
325,1,315.0,1.0,9,6,3
2995,2,850.0,2.0,10,6,3
2095,3,1128.0,2.0,5,6,3
2427,1,963.0,1.5,7,6,3
2310,1,800.0,1.0,5,6,3
1800,2,820.0,1.0,6,6,3
1399,2,1150.0,1.0,4,6,3
1710,2,995.0,2.0,6,6,3
960,0,440.0,1.0,5,6,3
1250,2,915.0,1.0,5,6,3
970,1,523.0,1.0,5,6,3
1195,3,950.0,1.0,5,6,3
2050,3,1200.0,1.5,9,6,3
1750,3,1300.0,1.0,6,6,3
1000,1,510.0,1.0,5,6,3
980,2,650.0,1.0,5,6,3
940,1,650.0,1.0,5,6,3
1400,2,1000.0,1.0,3,6,3
3450,2,1450.0,2.0,8,6,3
2400,1,600.0,1.0,9,6,3
1400,2,1339.0,1.0,3,6,3
2250,1,820.0,1.0,6,6,3
1100,2,850.0,1.0,6,6,3
2595,4,2000.0,2.0,6,6,3
725,1,700.0,1.0,4,6,3
1950,2,950.0,1.0,5,6,3
1557,1,650.0,1.0,3,6,3
2191,1,800.0,1.0,5,6,3
2300,3,900.0,1.0,7,6,3
1620,2,850.0,1.0,6,6,3
2550,3,1600.0,2.0,7,6,3
2700,3,1600.0,3.0,7,6,3
1925,1,700.0,1.0,5,6,3
3395,3,947.0,2.0,4,6,3
1995,2,1000.0,1.0,3,6,3
1795,1,700.0,1.0,5,6,3
1095,0,400.0,1.0,5,6,3
2250,1,700.0,1.0,5,6,3
2700,3,1400.0,3.0,3,6,3
1025,2,725.0,1.0,7,6,3
4115,2,1078.0,2.0,5,6,3
2333,1,560.0,1.0,5,6,3
1450,2,850.0,1.0,6,6,3
650,0,400.0,1.0,4,6,3
2218,1,738.0,1.0,9,6,3
1350,2,900.0,1.0,5,6,3
3200,2,1000.0,1.5,8,6,3
1749,1,600.0,1.0,7,6,3
2327,2,903.0,1.0,7,6,3
3200,2,1200.0,2.0,7,6,3
2800,5,2600.0,3.5,5,6,3
1295,2,1000.0,1.0,5,6,3
1175,2,800.0,1.0,7,6,3
1300,1,650.0,1.0,6,6,3
975,1,450.0,1.0,3,6,3
1700,3,1100.0,1.0,4,6,3
3650,2,2000.0,2.0,6,6,3
1700,1,950.0,1.0,5,6,3
1830,3,1176.0,2.0,6,6,3
1325,1,650.0,1.0,7,6,3
1550,3,1200.0,1.5,3,6,3
1730,2,995.0,2.0,6,6,3
2650,2,2000.0,2.0,7,6,3
2700,3,1600.0,3.0,7,6,3
2550,3,1600.0,2.0,7,6,3
1795,2,924.0,2.0,5,6,3
3357,2,1320.0,2.0,5,6,3
1250,3,800.0,1.0,5,6,3
1750,2,1100.0,1.0,6,6,3
1325,1,600.0,1.0,3,6,3
1100,0,600.0,1.0,5,6,3
1095,2,900.0,1.0,5,6,3
1650,3,1300.0,1.0,6,6,3
1550,3,1400.0,1.0,5,6,3
2795,2,1200.0,1.5,9,6,3
1975,3,2400.0,1.0,4,6,3
925,0,500.0,1.0,5,6,3
2000,2,1100.0,2.0,5,6,3
2300,1,800.0,1.0,10,6,3
1745,2,1300.0,1.0,8,6,3
3180,3,1900.0,2.0,4,6,3
950,0,516.0,1.0,5,6,3
995,0,750.0,1.0,4,6,3
2995,3,1150.0,2.0,6,6,3
2560,3,1500.0,2.0,7,6,3
1745,2,924.0,2.0,5,6,3
1500,2,900.0,1.0,6,6,3
925,0,350.0,1.0,6,6,3
1075,1,750.0,1.0,5,6,3
1780,3,1176.0,2.0,6,6,3
1780,3,1176.0,2.0,6,6,3
2845,3,1600.0,2.0,7,6,3
1700,2,1200.0,1.0,4,6,3
1665,2,848.0,1.0,5,6,3
3275,2,1158.0,2.0,5,6,3
1420,1,648.0,1.0,5,6,3
900,0,500.0,1.0,5,6,3
1795,2,1500.0,1.0,4,6,3
1665,2,864.0,1.0,5,6,3
1175,1,550.0,1.0,4,6,3
1395,1,750.0,1.0,5,6,3
1400,1,725.0,1.0,7,6,3
3295,2,1041.0,2.0,7,6,3
1450,3,1200.0,2.0,3,6,3
975,1,1000.0,1.0,3,6,3
1150,2,900.0,1.0,3,6,3
1575,2,1000.0,1.0,3,6,3
1575,2,1100.0,1.5,3,6,3
2450,2,1600.0,2.5,4,6,3
1190,1,650.0,1.0,3,6,3
880,1,600.0,1.0,3,6,3
1250,2,1100.0,1.0,3,6,3
970,1,900.0,1.0,3,6,3
950,1,800.0,1.0,7,6,3
1695,2,1000.0,1.0,4,6,3
1680,2,995.0,2.0,6,6,3
1350,1,650.0,1.0,7,6,3
925,2,850.0,1.0,7,6,3
1200,1,600.0,1.0,4,6,3
1700,2,1050.0,2.0,4,6,3
1395,2,900.0,1.0,5,6,3
1250,2,850.0,1.0,6,6,3
1800,3,1250.0,1.0,8,6,3
2095,3,1128.0,2.0,5,6,3
