date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/16,We LOVE OUR VETERANS - RENT-TO-OWN/BUY/OR RENT TODAY!,https://phoenix.craigslist.org/evl/apa/d/we-love-our-veterans-rent-to-own-buy-or/7577860343.html,"$1,695",2br,,East Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,YAY - KEEP YOUR PET!! ***LOW DEPOSITS ***Call Apartment Options!!***,https://phoenix.craigslist.org/evl/apa/d/mesa-yay-keep-your-pet-low-deposits/7570834829.html,"$1,785",2br,900,Mesa / Tempe / Chandler / Ahwatukee,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'condo', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,Don't Let Credit Issues Get In The Way Of Finding Your New Place!!,https://phoenix.craigslist.org/evl/apa/d/dont-let-credit-issues-get-in-the-way/7577110054.html,"$1,595",2br,,East Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,"1/bd, BBQ/picnic area",https://phoenix.craigslist.org/evl/apa/d/tempe-bd-bbq-picnic-area/7573244945.html,"$1,395",1br,695,east valley,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,1 Bedroom Apartment -No Leases,https://phoenix.craigslist.org/evl/apa/d/mesa-bedroom-apartment-no-leases/7579303877.html,$389,1br,395,Mesa,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly']"
1/16,1 Bedroom 1 Bath,https://phoenix.craigslist.org/evl/apa/d/mesa-bedroom-bath/7579301676.html,$389,1br,395,Mesa,1,"['air conditioning', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly']"
1/16,"On-Call Maintenance, Covered Parking Available, Package Lockers",https://phoenix.craigslist.org/evl/apa/d/tempe-on-call-maintenance-covered/7577876858.html,"$1,425",1br,732,east valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,"Controlled Access/Gated, Business Center, Clubhouse",https://phoenix.craigslist.org/evl/apa/d/mesa-controlled-access-gated-business/7579300500.html,"$1,372",1br,660,east valley,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,BAD CREDIT? NEED AN APARMENT ?,https://phoenix.craigslist.org/evl/apa/d/mesa-bad-credit-need-an-aparment/7579303523.html,$389,1br,395,Mesa,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly']"
1/16,1 Bedroom 1 Bath,https://phoenix.craigslist.org/evl/apa/d/mesa-bedroom-bath/7579292035.html,$389,1br,395,Mesa,1,"['air conditioning', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly']"
1/16,"2bd 2ba, Oversized walk-in closets",https://phoenix.craigslist.org/wvl/apa/d/phoenix-2bd-2ba-oversized-walk-in/7576335254.html,"$1,651",2br,1003,"13625 South 48th Street, Phoenix, AZ",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/16,Spacious 3 Bedroom With Washer/Dryer In Unit!,https://phoenix.craigslist.org/evl/apa/d/chandler-spacious-bedroom-with-washer/7579304034.html,"$2,100",2br,1250,Chandler,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,ONE BEDROOM APTS - NO CREDIT CHECKS,https://phoenix.craigslist.org/evl/apa/d/mesa-one-bedroom-apts-no-credit-checks/7579300537.html,$389,1br,398,Mesa,1,"['air conditioning', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly', 'wheelchair accessible']"
1/16,1 Bedroom Apartment -No Leases,https://phoenix.craigslist.org/evl/apa/d/mesa-bedroom-apartment-no-leases/7579301177.html,$389,1br,398,Mesa,1,"['air conditioning', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly', 'wheelchair accessible']"
1/16,"Ceiling Fans, Pantry, TV Lounge, Microwave",https://phoenix.craigslist.org/evl/apa/d/gilbert-ceiling-fans-pantry-tv-lounge/7579299079.html,"$2,098",3br,1355,Near Power Ranch,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/16,Gorgeous 2 bedroom 2 bathroom w/GREAT amaenities Located in Chandler,https://phoenix.craigslist.org/evl/apa/d/chandler-gorgeous-bedroom-bathroom/7570098603.html,"$1,879",2br,1121,east valley,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/162br911ft2,"Resort Style Swimming Pool, Central Heating & Air Conditioning",https://phoenix.craigslist.org/evl/apa/d/tempe-resort-style-swimming-pool/7579300992.html,,2br,911,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Three Resort Style Pools & Spa, Amazing Upgrades",https://phoenix.craigslist.org/evl/apa/d/chandler-three-resort-style-pools-spa/7579300942.html,"$2,043",2br,1128,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,1 Bedroom 1 Bath,https://phoenix.craigslist.org/evl/apa/d/mesa-bedroom-bath/7579287459.html,$389,1br,395,Mesa,1,"['air conditioning', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly']"
1/16,"On-Call Maintenance, Patio/Balcony, Basketball Court",https://phoenix.craigslist.org/evl/apa/d/tempe-on-call-maintenance-patio-balcony/7577862200.html,"$1,710",2br,1040,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,"Fitness Center, Pet Friendly Community, Picnic Area with Grill",https://phoenix.craigslist.org/evl/apa/d/mesa-fitness-center-pet-friendly/7579300130.html,"$1,295",1br,701,Mesa,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,"2 Clubhouses, 4 Playgrounds, 1 Roller Hockey Area, Upgraded Kitchens*",https://phoenix.craigslist.org/evl/apa/d/mesa-clubhouses-playgrounds-roller/7579300099.html,"$1,550",2br,1006,Gilbert,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Electric Stove, Concierge Services, Air Conditioning",https://phoenix.craigslist.org/evl/apa/d/mesa-electric-stove-concierge-services/7579300037.html,"$1,199",1br,660,Dobson Ranch,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Window Coverings, Resident Gas BBQ Areas, Ceiling fans in bedrooms",https://phoenix.craigslist.org/evl/apa/d/mesa-window-coverings-resident-gas-bbq/7579300009.html,"$1,424",1br,867,Mesa,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,Spacious 2 Bedroom Renovated Apartment Home,https://phoenix.craigslist.org/cph/apa/d/phoenix-spacious-bedroom-renovated/7577862351.html,"$1,824",2br,950,"15815 S LAKEWOOD PKWY W, PHOENIX, AZ",2,"['air conditioning', 'application fee details: Application Fee: $50 (Anyone applying that is 18 or older).', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/16,Furnished Apartments,https://phoenix.craigslist.org/evl/apa/d/mesa-furnished-apartments/7579296956.html,$389,1br,395,825 S Dobson Rd,1,"['air conditioning', 'furnished', 'apartment', 'laundry on site', 'off-street parking', 'rent period: weekly']"
1/16,Looking To Rent A Great Apartment? - We Can Help! Call Now!,https://phoenix.craigslist.org/evl/apa/d/looking-to-rent-great-apartment-we-can/7573352823.html,"$1,699",2br,,East Valley - MESA & GILBERT,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
