date,title,link,price,brs,sqft,hood,bath,amenities
Oct  1,"3 Bedroom units available from $3,900+ - 3 months free rent",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3-bedroom-units-available/7193571703.html,3900,3,1200.0,lower nob hill,1Ba,"['apartment', 'laundry in bldg', 'street parking']"
Oct  1,AMAZING VIEWS!  Remodeled 3 bedroom!   A MUST SEE,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-views-remodeled-3/7193564389.html,4595,3,1200.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'street parking']"
Oct  1,Nob Hill - Remodeled 3 bedroom apartment,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nob-hill-remodeled-3/7199765964.html,3900,3,1200.0,lower nob hill,1Ba,"['apartment', 'laundry on site', 'street parking']"
Oct  1,Amazing location!  3 bedroom apartment.  A must see!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-location-3/7193572743.html,4595,3,1000.0,nob hill,1Ba,"['apartment', 'w/d in unit', 'street parking']"
Oct  1,Amazing location!  3 bedroom apartment.  A must see!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-location-3/7193558805.html,4595,3,1000.0,nob hill,1Ba,"['apartment', 'w/d in unit', 'street parking']"
Oct  1,GORGEOUS Nob Hill 3 Bedroom!   Must see!  Amazing location!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-nob-hill-3/7197792506.html,4595,3,1000.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'no parking']"
Oct  1,GORGEOUS Nob Hill 3 Bedroom!   Must see!  Amazing location!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-nob-hill-3/7193560637.html,4595,3,1000.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'no parking']"
Oct  1,Amazing apartment - Large and gorgeous!   MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-apartment-large/7199321520.html,4595,3,1500.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,GORGEOUS Nob Hill 3 Bedroom!   Must see!  Amazing location!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-nob-hill-3/7194254353.html,4595,3,1100.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'street parking']"
Oct  1,Amazing apartment - Large and gorgeous!   MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-apartment-large/7197793093.html,4595,3,1600.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,Gorgeous Remodeled Apartment - Must See! First month free,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-remodeled/7197803425.html,1595,,400.0,lower nob hill,1Ba,"['apartment', 'laundry on site']"
Oct  1,Remodeled 3 bedroom - First month free - A MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-3-bedroom-first/7197791555.html,3595,3,1100.0,lower nob hill,1Ba,"['apartment', 'laundry in bldg']"
Oct  1,Large 3 bedroom - Super nice - A must see!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-3-bedroom-super/7189316859.html,4595,3,1400.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,Cole Valley - GORGEOUS LARGE 3 bedroom!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cole-valley-gorgeous/7192169005.html,4595,3,1500.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,GORGEOUS Nob Hill 3 Bedroom!   Must see!  Amazing location!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-nob-hill-3/7197795090.html,4595,3,1000.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'no parking']"
Oct  1,Nob Hill!  3 Bedroom / Remodeled / Views / First month free,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nob-hill-3-bedroom/7194900579.html,4595,3,1100.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'street parking']"
Oct  1,Amazing apartment - Large and gorgeous!   MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-apartment-large/7197794391.html,4595,3,1600.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,"TOP Floor, New Luxury 4 Bed, 2 Bath with In Unit Laundry",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-new-luxury-4/7192393897.html,5800,4,,richmond / seacliff,2Ba,"['apartment', 'w/d in unit', 'no smoking', 'street parking']"
Oct  1,"Furnished Cozy Cupertino 2BR w/ Gym, Pool, nr. Apple & Google",https://sfbay.craigslist.org/sfc/apa/d/cupertino-furnished-cozy-cupertino-2br/7204431066.html,3890,2,9500.0,Cupertino,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,Amazing apartment - Large and gorgeous!   MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-apartment-large/7197793093.html,4595,3,1600.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,Gorgeous Remodeled Apartment - Must See! First month free,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-remodeled/7197803425.html,1595,,400.0,lower nob hill,1Ba,"['apartment', 'laundry on site']"
Oct  1,Remodeled 3 bedroom - First month free - A MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-3-bedroom-first/7197791555.html,3595,3,1100.0,lower nob hill,1Ba,"['apartment', 'laundry in bldg']"
Oct  1,Large 3 bedroom - Super nice - A must see!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-3-bedroom-super/7189316859.html,4595,3,1400.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,Cole Valley - GORGEOUS LARGE 3 bedroom!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cole-valley-gorgeous/7192169005.html,4595,3,1500.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,GORGEOUS Nob Hill 3 Bedroom!   Must see!  Amazing location!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-nob-hill-3/7197795090.html,4595,3,1000.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'no parking']"
Oct  1,Nob Hill!  3 Bedroom / Remodeled / Views / First month free,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nob-hill-3-bedroom/7194900579.html,4595,3,1100.0,nob hill,1Ba,"['apartment', 'laundry in bldg', 'street parking']"
Oct  1,Amazing apartment - Large and gorgeous!   MUST SEE!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-apartment-large/7197794391.html,4595,3,1600.0,cole valley / ashbury hts,1Ba,"['apartment', 'w/d in unit', 'attached garage']"
Oct  1,"TOP Floor, New Luxury 4 Bed, 2 Bath with In Unit Laundry",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-new-luxury-4/7192393897.html,5800,4,,richmond / seacliff,2Ba,"['apartment', 'w/d in unit', 'no smoking', 'street parking']"
Oct  1,"Furnished Cozy Cupertino 2BR w/ Gym, Pool, nr. Apple & Google",https://sfbay.craigslist.org/sfc/apa/d/cupertino-furnished-cozy-cupertino-2br/7204431066.html,3890,2,9500.0,Cupertino,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,"Furnished Cozy South Park Studio, near Caltrain & South Park (31)",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-cozy-south-park/7204526245.html,2890,,4250.0,South Park,1Ba,"['furnished', 'apartment', 'w/d in unit', 'no smoking']"
Oct  1,"Furnished Mod Castro 1BR w/ W/D, Parking, Shared Pool, nr. Muni (226)",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-mod-castro-1br/7204557530.html,2890,1,6000.0,The Castro,1Ba,"['furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,"Furnished Mod Mountain View 1BR w/ Pool, Gym, nr. FB & Apple (295)",https://sfbay.craigslist.org/sfc/apa/d/mountain-view-furnished-mod-mountain/7204582477.html,3490,1,7500.0,Mountain View,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,"Furnished, Modern 1BR Telegraph HIll, w/Gym, near Coit Tower (39)",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-modern-1br/7204596956.html,3190,1,5800.0,Telegraph Hill,1Ba,"['furnished', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking']"
Oct  1,"Furnished Spacious Fremont 2BR w/ W/D, Pool, by Lake & Groceries (359)",https://sfbay.craigslist.org/sfc/apa/d/fremont-furnished-spacious-fremont-2br/7204622355.html,2990,2,10400.0,Fremont,2Ba,"['furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,"Furnished Waterfront South Beach Studio w/ 3 Pools, walk to Muni (262)",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-waterfront/7204976765.html,2790,,4600.0,South Beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking']"
Oct  1,"Furnished Quiet Mission Dolores 1BR w/ Gym, BBQ, near Bart/Muni (SFO 1",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-quiet-mission/7204991104.html,3190,1,6600.0,Mission Dolores,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,"Furnished Bright Rincon Hill 1BR w/ Rooftop, Spa, nr. Facebook (268)",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-bright-rincon/7205002880.html,3690,1,5880.0,Rincon Hill,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking']"
Oct  1,First-floor one-bedroom in Theater District,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-first-floor-one-bedroom/7202132550.html,1950,1,500.0,lower nob hill,1Ba,"['apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,recent renovation in Outer Richmond near Legion of Honor,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-recent-renovation-in/7206186090.html,3700,2,,richmond / seacliff,1Ba,"['duplex', 'laundry on site', 'no smoking', 'carport']"
Oct  1,"Furnished, Convenient Mission Bay 2BR w/ Gym + BBQ + City View",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-convenient/7205001699.html,4790,2,1043.0,mission district,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Crisp SoMa 2BR w/ Gym, Pool, W/D, walk to Muni & Groceries",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-crisp-soma-2br/7204950221.html,5790,2,1376.0,SOMA / south beach,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Central Lower Nob Hill 2BR w/ W/D, 1 min walk to SFMH",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-central-lower/7204950364.html,4590,2,1050.0,lower nob hill,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Ample South Beach 1BR w/ Three Pools, Sauna, near Muni",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-ample-south/7204953026.html,2990,1,640.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished Rad SoMa Studio w/ Gym, Pool, W/D, by Muni & Shops",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-rad-soma-studio/7204953152.html,3090,,470.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished Smart SoMa 2BR w/ Gym, Pool, W/D, walk to Muni & Groceries",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-smart-soma-2br/7204953285.html,5290,2,1442.0,SOMA / south beach,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Lux SoMa Studio w/ Gym, Pool, W/D, walk to Muni & Shops",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-lux-soma-studio/7204953597.html,2890,,486.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Bright Rincon Hill 1BR w/ Rooftop, Spa, nr. Facebook",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-bright-rincon/7204974300.html,2790,1,588.0,Rincon Hill,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished Airy Rincon Hill 1BR w/ Gym, Steam Room, nr. SVB & FB",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-airy-rincon/7201377294.html,3990,1,500.0,"Rincon Hill, San Francisco",1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Sharp South Beach Studio w/ 3 Pools near SF Bay",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-sharp-south/7201379427.html,2490,,460.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry on site', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Airy Mission Bay 2BR w/ Gym, BBQ, nr. Muni Lightrail",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-airy-mission/7200075180.html,5290,2,1042.0,San Francisco,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Tailored SoMa 1BR w/ Gym, Patio, BBQ, near BART",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-tailored-soma/7200082942.html,3990,1,736.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Spacious SoMa 2BR w/ Pool, Spa, nr. Moscone Center",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-spacious-soma/7204949797.html,3690,2,1044.0,SOMA / south beach,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished Mod SoMa Studio w/ Gym, Pool, W/D, by Muni & Shops",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-mod-soma-studio/7204949948.html,3290,,486.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished, Hip SoMa 1BR w/ Gym, Pool, W/D, walk to Muni & Groceries",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-hip-soma-1br/7204950070.html,3990,1,845.0,SOMA / south beach,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,"Furnished Airy Hayes Valley 2BR w/ Rooftop, Parking, near Muni (340)",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-airy-hayes/7206180551.html,4890,2,9800.0,Hayes Valley,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking']"
Oct  1,"5 BIG, sunny rooms + Large Garden in Victorian",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-5-big-sunny-rooms-large/7199852717.html,3950,3,1432.0,Mission District,splitBa,"['cats are OK - purrr', 'dogs are OK - wooof', 'flat', 'no laundry on site', 'no parking']"
Oct  1,NEW Luxury 1 Garden Apartment in the Ricmond District,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-new-luxury-1-garden/7192409502.html,2400,1,,richmond / seacliff,1Ba,"['apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,NEW Luxury 2 Bed in the Richmond District!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-new-luxury-2-bed-in-the/7192403062.html,3000,2,,richmond / seacliff,1Ba,"['apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,"Gorgeous 3 Bed, 1.5 Bath Victorian - Check out Virtual Tour",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-3-bed-15-bath/7201385231.html,5400,3,1250.0,castro / upper market,1.5Ba,"['cats are OK - purrr', 'apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,Awesome 2 Bed in Hayes - Check out Virtual Tour,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-awesome-2-bed-in-hayes/7193542822.html,3400,2,,hayes valley,1Ba,"['apartment', 'laundry in bldg', 'no smoking', 'off-street parking']"
Oct  1,"Large, unfurnished Polk Street Studio",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-unfurnished-polk/7204806150.html,1750,,450.0,nob hill,1Ba,"['application fee details: Credit, eviction', 'apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,Beautiful 2 Bed 2 Bath in Hayes Valley with In Unit Washer/Dryer,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-2-bed-2-bath-in/7201381806.html,3300,2,,hayes valley,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'street parking']"
Oct  1,Fully Renovated Luxury 1 Bedroom with Phenomenal Views of Dolores Park,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-renovated-luxury-1/7200493795.html,3800,1,,mission district,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'off-street parking']"
Oct  1,Nice studio in-law available,https://sfbay.craigslist.org/sfc/apa/d/nice-studio-in-law-available/7195755382.html,2000,,,ingleside / SFSU / CCSF,1Ba,"['EV charging', 'in-law', 'street parking']"
Oct  1,Modern Studio in Prime Location! Check out the Virtual Tour!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-studio-in-prime/7199573727.html,1900,,,pacific heights,1Ba,"['cats are OK - purrr', 'apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,Bright Studio in Prime Location!,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-studio-in-prime/7197847754.html,1900,,,richmond / seacliff,1Ba,"['apartment', 'no laundry on site', 'no smoking', 'no parking']"
Oct  1,"Newly Built 2 Bed, 2 Bath, Private Garage and Massive Yard",https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-built-2-bed-2-bath/7196540207.html,4500,2,,noe valley,2Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage']"
Oct  1,Top Floor Fully Updated Studio in the Mission,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-fully-updated/7192621610.html,1649,,,mission district,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'street parking']"
Oct  1,Fully Remodeled 1 Bedroom with Parking Included,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-remodeled-1-bedroom/7188806408.html,2500,1,,castro / upper market,1Ba,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage']"
